DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
MEX,CTG,591,7719,317582045
MEX,CTG,270,28054,115422291
MEX,CTG,4395,59917,246515913
MEX,CTG,2769,369077,151848981
MEX,CTG,2079,308315,1268497321
MEX,CTG,7577,14883,61232978
MEX,CTG,1038,120301,494953201
MEX,CTG,459,5012,20620821
MEX,CTG,527048,663091,2728148669
MEX,CTG,1635,195035,802430549
MEX,CTG,28681,536804,2208567328
MEX,CTG,532,9487,39032269
MEX,CTG,6,886,364526
MEX,CTG,1080015,1089762,4483596897
MEX,CTG,5347787,629826,2591286814
MEX,CTG,75,8587,35329408
MEX,CTG,1059,138725,57075488
MEX,CTG,26448,298651,1228736822
MEX,CTG,74475,72492,29825311
MEX,CTG,24657,340497,1400903401
MEX,CTG,16218,104947,431782392
MEX,CTG,1432,357794,1472068275
MEX,CTG,1510475,8951952,3683092658
MEX,CTG,5679,30419,125152587
MEX,CTG,144,844,347246
MEX,CTG,2494,17282,71103158
MEX,CTG,100878,552546,227333448
MEX,CTG,316189,1851931,7619381191
MEX,CTG,18571,141048,580312375
MEX,CTG,62345,427662,1759525489
MEX,CTG,1845,12801,52667026
MEX,CTG,36192,563238,2279486142
MEX,CTG,80250,9706192,392820267
MEX,CTG,455526,1486889,6122577704
MEX,CTG,672,7220,297298662
MEX,CTG,79992,52624,216690371
MEX,CTG,2919000,6924194,2851182287
MEX,CTG,29,362,1489372
MEX,CTG,29,362,1489372
MEX,CTG,464995,665489,2738014736
MEX,CTG,741,105545,434242738
MEX,CTG,58,724,2978745
MEX,CTG,165,2164,8903323
MEX,CTG,21525,319468,1314383996
MEX,CTG,124,1572,6467663
MEX,CTG,310,36174,148830326
MEX,CTG,2454,402768,1657104354
MEX,CTG,1665,27326,1124270884
MEX,CTG,8172,632388,2601827624
MEX,CTG,14,118,4854862
MEX,CTG,29912,255332,1050509894
MEX,CTG,2,214993,8701003202
MEX,CTG,16,4701608,1868931494
MEX,CTG,171,6300,25078221
MEX,CTG,200,128676,512216692
MEX,CTG,3570062,1374599,5471825001
MEX,CTG,4335,26462,104730509
MEX,CTG,1620,177356,701934256
MEX,CTG,14115,201358,796928651
MEX,CTG,112,2238,8857489
MEX,CTG,375,535,21174069
MEX,CTG,1125,12315,48739937
MEX,CTG,185872,228928,90604437
MEX,CTG,5475,62847,248733971
MEX,CTG,20552,385719,1526587086
MEX,CTG,2079,36654,145068101
MEX,CTG,581,116063,459350659
MEX,CTG,46875,435572,1723893794
MEX,CTG,271848,3405154,1347681635
MEX,CTG,1515,16586,65643573
MEX,CTG,75363,990085,391852871
MEX,CTG,3625,4105,16246645
MEX,CTG,4465,8782477,3496014272
MEX,CTG,12879,265849,1052169196
MEX,CTG,586231,4072814,1611926106
MEX,CTG,24802,136307,539471755
MEX,CTG,1074,5986,23691211
MEX,CTG,2461,195767,774800759
MEX,CTG,60595,319913,1266142073
MEX,CTG,15445,652776,2583537267
MEX,CTG,35595,292052,1155874644
MEX,CTG,26844,178386,706010759
MEX,CTG,84175,1137289,4527172203
MEX,CTG,405,7551,29885121
MEX,CTG,35925,60677,240145609
MEX,CTG,75,9854,38999865
MEX,CTG,89984,13882,549417631
MEX,CTG,208,4141,16389125
MEX,CTG,1005,16537,65449642
MEX,CTG,27704,2102126,8319731219
MEX,CTG,7392,82769,327580665
MEX,CTG,1,503598,1993125056
MEX,CTG,1,140296,5552592999
MEX,CTG,1,97865,3873271611
MEX,CTG,148,101251,400728169
MEX,CTG,15200,5374436,2127078156
MEX,CTG,600,233877,925631374
MEX,CTG,70,3200,13173088
MEX,CTG,4320,480816,1960498391
MEX,CTG,57369,58732547,2376970783
MEX,CTG,264890,4834865,1990315691
MEX,CTG,1,5000,20300750
MEX,CTG,28704,6200789,2468329475
MEX,CTG,32,136156,541992104
MEX,CTG,782400,2003364,7974730973
MEX,CTG,5600,67032,2684671819
MEX,CTG,3598519,14954657,5989429856
MEX,CTG,8940,201684,8028374482
MEX,CTG,35,44113,1766752118
MEX,CTG,286,81322,3256994893
MEX,CTG,6350,61275,2439155543
MEX,CTG,1182,3313413,1318960373
MEX,CTG,1819000,484409,1940087109
MEX,CTG,43,46944,188013536
MEX,CTG,10199748,5446562,2165057414
MEX,CTG,2040,181764,7235425018
MEX,CTG,528,48644,1948221386
MEX,CTG,4,28491,113413269
MEX,CTG,4,477988,1902712492
MEX,CTG,20,10,398067
MEX,CTG,25,125,4975837
MEX,CTG,6,3,1194201
MEX,CTG,2700,145247,581722949
MEX,CTG,150,99418,398175055
MEX,CTG,29856,5469015,2190373322
MEX,CTG,327200,981891,3932532368
MEX,CTG,288,24800,100037288
MEX,CTG,3730524,31369297,1255567442
MEX,CTG,3636639,3283435,1321164893
MEX,CTG,441471,2955196,1193068774
MEX,CTG,159357,1599258,658348949
MEX,CTG,120,79536,315246503
MEX,CTG,76672,1818958,7306608568
MEX,CTG,64,272328,107939109
MEX,CTG,173400,312692,123937663
MEX,CTG,2000,24950,1027089205
MEX,CTG,1295,10339988,4125541472
MEX,CTG,32310,1111016,4436574729
MEX,CTG,7288107,27026733,1082436873
MEX,CTG,3355612,1387601,5657859821
MEX,CTG,4875,4818,19151983
MEX,CTG,20205,221191,884449215
MEX,CTG,16935,257704,1040400011
MEX,CTG,37695,56633,228638181
MEX,CTG,3051,53483,215921032
MEX,CTG,45,4804,1939466
MEX,CTG,266,499,19835699
MEX,CTG,896,15808,63819899
MEX,CTG,240,35537,143469621
MEX,CTG,61262,869416,3451503302
MEX,CTG,20280375,26227529,1049892728
MEX,CTG,120,13007,51554154
MEX,CTG,565725,743728,3000130837
MEX,CTG,17595,17626,69899738
MEX,CTG,6438,61114,242269326
MEX,CTG,34629,461334,1841131329
MEX,CTG,551528,10548784,4279578376
MEX,CTG,38101,81827,3280854477
MEX,CTG,780433,5284863,2107034839
